,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,URL
5720,1.0,6900000.0,34.0,19.0,9.0,3.377102705173708,5.0,1.0,0.0,0.0,1.0,3.0,16.0,0.0,http://www.cian.ru/sale/flat/149431030/
5721,1.0,6934500.0,34.0,0.0,0.0,3.377102705173708,5.0,1.0,0.0,0.0,1.0,8.0,16.0,0.0,http://www.cian.ru/sale/flat/149213362/
5722,2.0,7000000.0,35.0,22.0,5.5,7.345861919434398,10.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0,http://www.cian.ru/sale/flat/19220848/
5723,2.0,7021000.0,41.2,27.8,0.0,7.344559662637142,0.0,0.0,1.0,0.0,0.0,5.0,19.0,1.0,http://www.cian.ru/sale/flat/150684424/
5724,1.0,7079400.0,34.0,19.0,9.0,3.377102705173708,5.0,1.0,0.0,0.0,1.0,8.0,16.0,0.0,http://www.cian.ru/sale/flat/149213364/
5725,1.0,7189943.0,30.5,30.5,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031293/
5726,1.0,7200000.0,31.0,18.0,6.0,6.935264511117391,4.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0,http://www.cian.ru/sale/flat/150645957/
5727,2.0,7200000.0,45.0,30.0,6.0,9.071588517712879,15.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,http://www.cian.ru/sale/flat/149390159/
5728,1.0,7200000.0,35.0,20.0,9.0,8.019517101392388,10.0,1.0,0.0,0.0,1.0,10.0,12.0,0.0,http://www.cian.ru/sale/flat/150974485/
5729,1.0,7200000.0,27.0,25.0,0.0,8.321621517552137,12.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/150545360/
5730,1.0,7200000.0,32.0,19.0,6.0,7.2786563400444075,15.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0,http://www.cian.ru/sale/flat/149808503/
5731,1.0,7220153.0,33.6,33.6,0.0,6.331390031627138,5.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/150118457/
5732,1.0,7240000.0,41.8,27.4,10.0,6.428220283804945,11.0,1.0,1.0,0.0,1.0,29.0,44.0,1.0,http://www.cian.ru/sale/flat/148829580/
5733,2.0,7290000.0,47.0,29.0,6.5,9.186202396794666,15.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/149311291/
5734,2.0,7300000.0,38.0,24.0,6.0,7.345861919434398,10.0,1.0,1.0,1.0,0.0,2.0,9.0,0.0,http://www.cian.ru/sale/flat/150977807/
5735,1.0,7300000.0,32.0,19.5,6.0,5.429818082416516,5.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/149396229/
5736,1.0,7334891.0,32.5,32.5,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,http://www.cian.ru/sale/flat/149031368/
5737,2.0,7356800.0,41.3,27.8,0.0,7.344559662637142,0.0,0.0,1.0,0.0,0.0,4.0,19.0,1.0,http://www.cian.ru/sale/flat/150684509/
5738,2.0,7356800.0,42.0,23.4,0.0,7.344559662637142,0.0,0.0,1.0,0.0,0.0,5.0,19.0,1.0,http://www.cian.ru/sale/flat/150684571/
5739,1.0,7411462.0,27.6,27.6,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,http://www.cian.ru/sale/flat/149031262/
5740,4.0,62147778.0,172.0,116.0,16.0,2.2839336807611477,8.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,http://www.cian.ru/sale/flat/150047932/
5741,2.0,18490000.0,51.5,29.0,9.5,6.1146802607073,6.0,1.0,1.0,0.0,1.0,14.0,14.0,0.0,http://www.cian.ru/sale/flat/150642957/
5742,3.0,43700000.0,118.0,69.0,17.0,3.512980935179131,5.0,1.0,1.0,0.0,1.0,6.0,14.0,0.0,http://www.cian.ru/sale/flat/150531788/
5743,1.0,7500000.0,35.2,17.0,8.5,8.019517101392388,10.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,http://www.cian.ru/sale/flat/149063476/
5744,1.0,7534606.0,34.1,34.1,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,http://www.cian.ru/sale/flat/149031336/
5745,1.0,7584028.0,33.0,33.0,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031388/
5746,2.0,7600000.0,38.0,24.0,6.0,9.2292222094814,10.0,1.0,1.0,1.0,1.0,7.0,9.0,0.0,http://www.cian.ru/sale/flat/150945577/
5747,2.0,7650000.0,43.0,36.0,6.0,8.481884096812324,10.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/149507258/
5748,2.0,7650000.0,43.0,36.0,6.0,8.481884096812324,15.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/149507223/
5749,2.0,7650000.0,36.0,21.0,5.0,5.412067500146654,13.0,1.0,1.0,1.0,1.0,8.0,9.0,0.0,http://www.cian.ru/sale/flat/150236079/
5750,2.0,7757670.0,47.1,0.0,47.1,6.293283426055375,5.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,http://www.cian.ru/sale/flat/151120564/
5751,1.0,7764334.0,32.2,18.0,0.0,6.293283426055375,6.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,http://www.cian.ru/sale/flat/151005178/
5752,2.0,7800000.0,45.0,30.0,6.5,6.411117476306447,8.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,http://www.cian.ru/sale/flat/150977411/
5753,1.0,7800000.0,32.0,21.0,6.0,6.334258477007118,4.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/146275883/
5754,2.0,7800000.0,44.0,31.0,6.0,10.720294073207308,10.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/149385643/
5755,1.0,7800000.0,31.0,20.0,6.0,8.011363344110183,13.0,1.0,1.0,1.0,1.0,7.0,9.0,0.0,http://www.cian.ru/sale/flat/150043158/
5756,1.0,7800000.0,35.0,20.0,10.0,7.328726389190554,5.0,1.0,0.0,1.0,1.0,8.0,12.0,0.0,http://www.cian.ru/sale/flat/149231113/
5757,1.0,7804265.0,35.6,35.6,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031373/
5758,1.0,7838741.0,34.9,34.9,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,http://www.cian.ru/sale/flat/149031278/
5759,1.0,7850000.0,24.0,15.0,4.0,2.6539701449347195,4.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/150638556/
5760,2.0,7850000.0,43.4,29.2,5.6,8.113048354865796,7.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,http://www.cian.ru/sale/flat/150405030/
5761,1.0,7863878.0,29.0,29.0,0.0,6.339924388849707,5.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,http://www.cian.ru/sale/flat/147872339/
5762,1.0,7989174.0,28.0,0.0,0.0,6.293283426055375,9.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,http://www.cian.ru/sale/flat/150833977/
5763,1.0,8000000.0,37.0,20.0,9.0,7.379051390887586,15.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0,http://www.cian.ru/sale/flat/150206839/
5764,2.0,8000000.0,57.0,31.0,9.0,3.5048316512444555,7.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,http://www.cian.ru/sale/flat/151085732/
5765,1.0,8000000.0,38.5,17.0,8.2,7.829426229623076,13.0,1.0,1.0,0.0,1.0,5.0,14.0,0.0,http://www.cian.ru/sale/flat/148677909/
5766,1.0,8076150.0,41.1,0.0,0.0,6.428220283804945,5.0,1.0,1.0,0.0,0.0,3.0,39.0,1.0,http://www.cian.ru/sale/flat/138051116/
5767,2.0,8081363.0,55.2,30.0,0.0,6.293283426055375,6.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,http://www.cian.ru/sale/flat/151005822/
5768,3.0,151700000.0,151.7,0.0,0.0,2.709194319878576,7.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,http://www.cian.ru/sale/flat/149724154/
5769,4.0,133173810.0,170.0,142.0,28.0,4.613236506045115,2.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,http://www.cian.ru/sale/flat/142815677/
5770,4.0,64865000.0,154.0,86.2,18.0,3.512980935179131,7.0,1.0,1.0,0.0,0.0,3.0,12.0,0.0,http://www.cian.ru/sale/flat/149444635/
5771,1.0,8081363.0,55.2,25.0,0.0,6.293283426055375,6.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,http://www.cian.ru/sale/flat/151005668/
5772,3.0,8150000.0,56.0,40.0,6.0,3.073601706231305,5.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/151110260/
5773,1.0,8157500.0,43.0,20.0,0.0,6.428220283804945,7.0,1.0,1.0,0.0,0.0,3.0,44.0,1.0,http://www.cian.ru/sale/flat/150975668/
5774,2.0,8200000.0,44.6,32.3,5.6,6.6313695084680715,7.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0,http://www.cian.ru/sale/flat/147398175/
5775,1.0,8200000.0,40.0,20.0,8.5,8.76076078063759,15.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/150418247/
5776,1.0,8230204.0,30.6,30.6,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,http://www.cian.ru/sale/flat/149031312/
5777,1.0,8230204.0,30.6,0.0,0.0,6.293283426055375,9.0,1.0,1.0,0.0,0.0,5.0,6.0,1.0,http://www.cian.ru/sale/flat/150833988/
5778,2.0,8300000.0,40.5,27.0,7.0,4.4096124727048975,9.0,1.0,0.0,1.0,0.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/149933253/
5779,2.0,8323802.0,55.2,55.2,0.0,6.331390031627138,5.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,http://www.cian.ru/sale/flat/148800461/
5780,1.0,8375472.0,37.9,37.9,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,http://www.cian.ru/sale/flat/149031331/
5781,1.0,8400000.0,31.0,19.0,6.0,5.5907792931288895,7.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,http://www.cian.ru/sale/flat/144408040/
5782,1.0,8400000.0,32.0,19.0,5.1,5.754177232495526,6.0,1.0,1.0,1.0,1.0,9.0,9.0,0.0,http://www.cian.ru/sale/flat/50540787/
5783,1.0,8437054.0,39.8,39.8,0.0,6.331390031627138,5.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,http://www.cian.ru/sale/flat/150118455/
5784,1.0,8500000.0,35.0,18.0,9.0,4.678775096293431,10.0,1.0,0.0,1.0,1.0,6.0,16.0,0.0,http://www.cian.ru/sale/flat/150585923/
5785,1.0,8500000.0,31.6,21.3,5.1,6.418190470076393,3.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0,http://www.cian.ru/sale/flat/148257362/
5786,1.0,8500000.0,37.0,18.5,11.5,5.772095512468588,5.0,1.0,0.0,1.0,0.0,6.0,17.0,0.0,http://www.cian.ru/sale/flat/150389374/
5787,2.0,8500000.0,42.0,26.6,5.0,5.857779389180408,7.0,1.0,1.0,0.0,0.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/148664905/
5788,1.0,8501908.0,34.4,34.4,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,http://www.cian.ru/sale/flat/149031256/
5789,1.0,8513060.0,37.0,37.0,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031386/
5790,1.0,8611226.0,36.8,36.8,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031391/
5791,1.0,8628726.0,50.0,50.0,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,http://www.cian.ru/sale/flat/149031366/
5792,1.0,8650000.0,38.8,23.1,9.0,6.129614229035641,2.0,1.0,1.0,0.0,0.0,13.0,14.0,0.0,http://www.cian.ru/sale/flat/150713491/
5793,1.0,8672814.0,38.4,38.4,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,http://www.cian.ru/sale/flat/149031363/
5794,1.0,8700000.0,39.0,19.0,8.0,7.797759036858401,10.0,1.0,0.0,0.0,1.0,12.0,17.0,0.0,http://www.cian.ru/sale/flat/148350834/
5795,2.0,8700000.0,44.0,29.0,6.0,4.322711303983636,6.0,0.0,1.0,1.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/150152817/
5796,3.0,64390950.0,158.9,89.0,18.0,7.31179494808141,8.0,1.0,1.0,0.0,0.0,4.0,18.0,0.0,http://www.cian.ru/sale/flat/51320494/
5797,3.0,41220465.0,118.0,94.0,0.0,1.7504412732246128,5.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/150695586/
5798,2.0,23020800.0,65.0,50.0,15.0,5.443351546773681,10.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,http://www.cian.ru/sale/flat/140888860/
5799,1.0,8700000.0,38.0,20.0,9.0,7.637128912484504,10.0,1.0,1.0,0.0,1.0,6.0,17.0,0.0,http://www.cian.ru/sale/flat/150315093/
5800,1.0,8800000.0,30.0,18.0,6.0,3.9610545584151624,9.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/145539078/
5801,1.0,8839861.0,52.7,52.7,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,http://www.cian.ru/sale/flat/149031325/
5802,1.0,8851913.0,40.3,40.3,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,http://www.cian.ru/sale/flat/149031239/
5803,1.0,8900000.0,43.0,22.0,11.0,7.695597045028812,14.0,1.0,1.0,0.0,1.0,21.0,25.0,0.0,http://www.cian.ru/sale/flat/151113735/
5804,2.0,8900000.0,47.5,31.0,7.0,6.67273862726497,9.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,http://www.cian.ru/sale/flat/150094573/
5805,1.0,8900000.0,39.0,23.0,10.0,7.259421913385409,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,http://www.cian.ru/sale/flat/151019103/
5806,1.0,8903736.0,43.7,43.7,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,http://www.cian.ru/sale/flat/149031277/
5807,1.0,8949981.0,38.9,38.9,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031383/
5808,1.0,9000000.0,36.7,16.0,10.1,5.651313452530156,9.0,1.0,1.0,1.0,0.0,1.0,16.0,0.0,http://www.cian.ru/sale/flat/147215248/
5809,1.0,9000000.0,36.7,16.0,10.1,5.651313452530156,5.0,1.0,1.0,1.0,0.0,1.0,16.0,0.0,http://www.cian.ru/sale/flat/147059590/
5810,2.0,9000000.0,48.0,31.0,7.2,4.387240753027192,7.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0,http://www.cian.ru/sale/flat/140323353/
5811,2.0,9000000.0,54.0,34.0,9.0,4.4096124727048975,3.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,http://www.cian.ru/sale/flat/149922809/
5812,1.0,9000000.0,31.0,18.0,5.0,4.376866959162238,11.0,1.0,0.0,0.0,1.0,3.0,9.0,0.0,http://www.cian.ru/sale/flat/148934694/
5813,1.0,9000000.0,40.0,21.0,9.0,4.452120082180121,5.0,1.0,1.0,0.0,1.0,5.0,13.0,0.0,http://www.cian.ru/sale/flat/150612489/
5814,2.0,9000000.0,52.0,40.0,7.0,4.22106707506476,8.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/149657988/
5815,1.0,9000000.0,33.0,17.0,7.0,4.1691158807666,4.0,1.0,0.0,1.0,0.0,4.0,12.0,0.0,http://www.cian.ru/sale/flat/150515133/
5816,1.0,9000000.0,40.0,20.0,10.0,6.719775886150108,7.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,http://www.cian.ru/sale/flat/150809777/
5817,1.0,9027459.0,41.1,41.1,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,http://www.cian.ru/sale/flat/149031215/
5818,1.0,9100000.0,38.0,19.1,10.0,3.508413023829308,9.0,1.0,0.0,1.0,1.0,12.0,16.0,0.0,http://www.cian.ru/sale/flat/148894545/
5819,2.0,9117548.0,53.3,53.3,0.0,6.331390031627138,5.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/150118029/
5820,1.0,9145500.0,45.5,0.0,0.0,6.428220283804945,5.0,1.0,1.0,0.0,0.0,4.0,39.0,1.0,http://www.cian.ru/sale/flat/50961748/
5821,1.0,9173126.0,42.6,42.6,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,http://www.cian.ru/sale/flat/149031222/
5822,2.0,9200000.0,44.0,29.0,6.0,2.9996661727933662,6.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,http://www.cian.ru/sale/flat/148224543/
5823,1.0,9200000.0,38.0,19.0,8.0,7.260976549713663,11.0,1.0,0.0,1.0,1.0,9.0,17.0,0.0,http://www.cian.ru/sale/flat/147901521/
5824,3.0,28188000.0,104.4,56.1,15.0,2.8812249512333055,5.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,http://www.cian.ru/sale/flat/151075002/
5825,3.0,41220465.0,119.0,119.0,0.0,1.7504412732246128,5.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/37630744/
5826,2.0,24800000.0,70.0,47.0,10.0,2.898757460696066,5.0,1.0,1.0,1.0,0.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/150873621/
5827,2.0,9300000.0,39.5,22.2,7.5,6.719775886150108,5.0,1.0,0.0,1.0,1.0,11.0,12.0,0.0,http://www.cian.ru/sale/flat/150468272/
5828,2.0,9300000.0,45.0,29.3,6.0,8.260838534144257,15.0,1.0,0.0,1.0,1.0,6.0,12.0,0.0,http://www.cian.ru/sale/flat/150297774/
5829,2.0,9300000.0,42.0,27.0,5.0,9.876840689686237,7.0,1.0,1.0,1.0,1.0,8.0,9.0,0.0,http://www.cian.ru/sale/flat/148533758/
5830,1.0,9310992.0,41.6,41.6,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,http://www.cian.ru/sale/flat/149031240/
5831,1.0,9356608.0,42.6,42.6,0.0,6.339924388849707,5.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,http://www.cian.ru/sale/flat/149920195/
5832,2.0,9390000.0,37.0,22.0,8.0,6.941178797703174,2.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/150329842/
5833,1.0,9395149.0,41.2,41.2,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031390/
5834,1.0,9395500.0,43.7,0.0,0.0,6.428220283804945,5.0,1.0,1.0,0.0,0.0,8.0,39.0,1.0,http://www.cian.ru/sale/flat/50961343/
5835,1.0,9400000.0,38.4,18.0,7.5,7.260976549713663,9.0,1.0,0.0,1.0,1.0,6.0,17.0,0.0,http://www.cian.ru/sale/flat/149727428/
5836,1.0,9432900.0,44.6,0.0,0.0,6.428220283804945,5.0,1.0,1.0,0.0,0.0,7.0,39.0,1.0,http://www.cian.ru/sale/flat/50960598/
5837,2.0,9500000.0,43.0,29.0,6.0,4.3365427966903525,9.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/150639725/
5838,2.0,9500000.0,45.0,29.0,6.8,5.8949701359113345,15.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/149146537/
5839,2.0,9500000.0,46.0,30.0,7.8,4.363382587559218,8.0,1.0,1.0,1.0,1.0,3.0,8.0,0.0,http://www.cian.ru/sale/flat/150738741/
5840,1.0,9500000.0,35.2,20.0,9.6,5.6636845881868885,9.0,1.0,0.0,1.0,1.0,5.0,12.0,0.0,http://www.cian.ru/sale/flat/144133232/
5841,1.0,9500000.0,38.0,19.0,7.4,10.92880240878766,15.0,1.0,0.0,0.0,1.0,13.0,17.0,0.0,http://www.cian.ru/sale/flat/150940127/
5842,1.0,9500000.0,30.0,18.0,6.0,3.6534187124583646,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,http://www.cian.ru/sale/flat/149842937/
5843,1.0,9500000.0,33.9,18.0,9.0,6.187002494968046,11.0,1.0,1.0,0.0,1.0,9.0,9.0,0.0,http://www.cian.ru/sale/flat/150827072/
5844,1.0,9500000.0,38.5,20.0,10.0,6.3450929342872655,5.0,1.0,0.0,0.0,0.0,6.0,18.0,0.0,http://www.cian.ru/sale/flat/149951233/
5845,2.0,9500000.0,45.0,27.0,7.0,6.144927073003767,10.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0,http://www.cian.ru/sale/flat/149414837/
5846,1.0,9500000.0,36.9,16.8,7.9,8.407035478136349,15.0,1.0,1.0,0.0,1.0,3.0,24.0,0.0,http://www.cian.ru/sale/flat/150649363/
5847,1.0,9500000.0,34.8,22.0,6.9,4.047158546644306,6.0,1.0,0.0,1.0,1.0,10.0,16.0,0.0,http://www.cian.ru/sale/flat/151006041/
5848,2.0,9500000.0,39.0,27.0,0.0,4.4096124727048975,5.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,http://www.cian.ru/sale/flat/149419090/
5849,1.0,9574472.0,36.6,36.6,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,http://www.cian.ru/sale/flat/149031311/
5850,1.0,9577570.0,44.5,44.5,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,http://www.cian.ru/sale/flat/149031223/
5851,2.0,9700000.0,38.0,32.0,6.0,5.468062351953166,11.0,1.0,0.0,1.0,1.0,3.0,17.0,0.0,http://www.cian.ru/sale/flat/136725466/
5852,3.0,43700000.0,118.0,69.0,17.0,3.512980935179131,5.0,1.0,1.0,0.0,1.0,6.0,14.0,0.0,http://www.cian.ru/sale/flat/150531788/
5853,2.0,24000000.0,56.4,32.2,8.0,2.6940355753715512,11.0,1.0,1.0,1.0,1.0,5.0,6.0,0.0,http://www.cian.ru/sale/flat/148788569/
5854,3.0,80000000.0,132.0,99.3,10.0,2.3340130678700213,9.0,1.0,1.0,0.0,1.0,4.0,6.0,0.0,http://www.cian.ru/sale/flat/150777619/
5855,2.0,9700000.0,50.0,30.0,7.0,9.448983103816644,11.0,1.0,1.0,0.0,1.0,1.0,14.0,0.0,http://www.cian.ru/sale/flat/150638572/
5856,2.0,9700000.0,47.4,29.0,7.4,4.1421176757998985,7.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0,http://www.cian.ru/sale/flat/139550369/
5857,2.0,9700000.0,43.0,34.0,5.5,5.5479438297830335,7.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,http://www.cian.ru/sale/flat/151041519/
5858,1.0,9700000.0,35.0,20.0,9.0,5.6636845881868885,9.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0,http://www.cian.ru/sale/flat/150751616/
5859,1.0,9746690.0,42.0,42.0,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,http://www.cian.ru/sale/flat/149031297/
5860,1.0,9750000.0,37.9,19.0,10.0,2.595099651347132,8.0,1.0,0.0,0.0,1.0,12.0,16.0,0.0,http://www.cian.ru/sale/flat/147944625/
5861,2.0,9768439.0,46.2,46.2,0.0,6.339924388849707,5.0,1.0,1.0,0.0,0.0,5.0,6.0,0.0,http://www.cian.ru/sale/flat/149920200/
5862,1.0,9769141.0,44.5,0.0,0.0,6.293283426055375,9.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,http://www.cian.ru/sale/flat/150833980/
5863,3.0,9800000.0,58.0,42.0,5.5,10.034552150483593,8.0,1.0,1.0,1.0,1.0,6.0,9.0,0.0,http://www.cian.ru/sale/flat/149323017/
5864,2.0,9800000.0,46.0,35.0,7.0,4.1691158807666,4.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0,http://www.cian.ru/sale/flat/149130783/
5865,1.0,9886025.0,59.1,59.1,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,http://www.cian.ru/sale/flat/149031371/
5866,3.0,9886025.0,59.1,59.1,0.0,6.331390031627138,5.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/150118460/
5867,2.0,9900000.0,44.6,32.0,7.0,4.102102329022605,15.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/148916134/
5868,2.0,9900000.0,42.6,28.6,5.5,6.342310876549377,10.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/147978925/
5869,2.0,9900000.0,43.0,28.3,6.5,4.308620053998439,6.0,1.0,1.0,1.0,1.0,7.0,8.0,0.0,http://www.cian.ru/sale/flat/151041941/
5870,2.0,9900000.0,49.0,32.0,8.0,4.387240753027192,12.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0,http://www.cian.ru/sale/flat/150211678/
5871,1.0,9900000.0,38.0,19.5,9.1,3.0464597611707003,3.0,1.0,1.0,0.0,1.0,10.0,14.0,0.0,http://www.cian.ru/sale/flat/149781961/
5872,1.0,9900000.0,30.0,15.0,8.0,4.061323706477841,7.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,http://www.cian.ru/sale/flat/150911073/
5873,2.0,9930382.0,46.2,46.2,0.0,6.339924388849707,5.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,http://www.cian.ru/sale/flat/150235286/
5874,2.0,9950000.0,40.0,27.0,5.0,4.522474316633346,10.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/148653881/
5875,3.0,9950000.0,54.0,30.0,0.0,9.222621594033056,0.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/151093254/
5876,1.0,9990000.0,35.0,20.0,10.0,4.2174116183716395,12.0,1.0,0.0,0.0,1.0,5.0,8.0,0.0,http://www.cian.ru/sale/flat/150871176/
5877,2.0,10000000.0,39.0,24.0,6.0,7.523631032560949,6.0,1.0,0.0,0.0,1.0,14.0,14.0,0.0,http://www.cian.ru/sale/flat/150736409/
5878,1.0,9999999.0,35.1,20.0,10.0,10.765930106319738,10.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0,http://www.cian.ru/sale/flat/17264878/
5879,2.0,10000000.0,38.0,23.0,8.0,6.458957735868355,4.0,1.0,0.0,0.0,1.0,8.0,9.0,0.0,http://www.cian.ru/sale/flat/148884599/
5880,3.0,85000000.0,114.1,45.0,37.4,3.512980935179131,9.0,1.0,1.0,1.0,0.0,6.0,11.0,0.0,http://www.cian.ru/sale/flat/149818595/
